item,itemLabel,startDate,endDate,sourceDate,psid
Q298718,Ahmadou Ahidjo,1960-05-05,1982-11-06,,Q298718-54A158C2-7EDE-4818-B9D2-A78A8F115601
Q57272,Paul Biya,1982-11-06,,,Q57272-974a5350-4d5f-c47d-d695-2814eba15034
