item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q111342503,Dougouf Djonkio Ali,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342503-BA40FFE3-01CF-4B19-8B99-D8C0725B4B30
Q111341013,Douvaouissa Aissa Hamadi,Q6979097,National Union for Democracy and Progress,,,2013-10-29,2019-12-29,,Q111341013-3A60C5FF-473D-435C-89D2-CA87C336FD10
Q111342504,Dzite épouse Ngassam Thérèse,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342504-94608F2F-BF35-45E4-94F3-341C8261DAAA
Q111342505,Edena Enih Mbah,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111342505-3DF7032E-7363-4C9D-8201-006493A7B184
Q111342506,Edimo Ndoumbe Oscar,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111342506-29EE1375-19FB-4579-B22A-67BB085E76EC
Q111342507,Ekanga Abata Joachim,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342507-0A0DCA88-9640-4B16-A522-1F82AAA79EE8
Q111342508,Ekoka Marguerite Helene épouse Dissake,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342508-779E6D27-5B5E-44D5-8119-A8182C18BBFF
Q111341016,Elise Ndongo Moutome épouse Pokossy Ndoumbe,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341016-7D586E96-FF51-4311-8BBF-3A990325A065
Q111341017,Emabot Brigitte,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341017-BD5E96D0-CE76-4F7A-BC33-C295C7C4949A
Q111341018,Emah Etoundi Vincent De Paul,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341018-7F50D112-F334-4C8B-BDBF-978D631C932E
Q106576581,Emilia Monjowa Lifaka,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,female,Q106576581-594D26CF-7FCC-4F4D-B11B-D634107C8F06
Q111342510,Enow Tanjong,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342510-701AA671-0B4C-4114-9870-AB4DDBE893CD
Q111342511,Enwe Francis Abi,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342511-B18B52C5-E028-44CB-8460-DB723D9D354D
Q111342512,Epondo Fouda Cecile Marie,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342512-C3263F06-3827-439F-A113-8E8E352CBAD9
Q111342513,Essame Joseph Ernest Pierre,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342513-0F52BE07-D9DE-41C4-BA26-415E1B33A929
Q111342514,Etombi Ikome Gladys,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342514-369FBD58-30A9-48A1-9F17-D14B2F660AF2
Q111341022,Etong Hilarion,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341022-FB27783A-AAD2-47DB-B38A-590CF022D832
Q111341024,Eyoum Minono épouse Epoube Lydienne,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341024-7E0C8397-F11F-4AF4-8AD9-225DB466DA6C
Q111341025,Fadimatou Sambo,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341025-2EA65D6A-1412-4CE8-AE6A-5C95A3B6FEF2
Q16635922,Faustine Fotso,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,female,Q16635922-788D3D1C-E3AC-4A28-A594-205A68CF9E2E
Q111341027,Feutheu Jean Claude,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341027-032FC075-95AC-4AA8-A848-46DB9D4C63B4
Q111342515,Fobi Nchinda Simon,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111342515-EAD71AE7-CFD3-468D-B997-353AF4A8E889
Q111342517,Fossi Jacob,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342517-009201E1-8B6B-4382-950C-EDA8212292AC
Q111342518,Fritz Ngeka Etoke,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342518-F8825200-3306-40FB-AF2B-4F175B2945AB
Q111342520,Fusi Naamukong Wilfred Aziya,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111342520-D76C48A8-F604-4DF7-8DE0-0A856AF8AA71
Q111342521,Gbayanga Robert,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342521-DD03C51F-51CB-4390-B44E-9E68AC690737
Q111342522,Genesis Mbucksek,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111342522-3D9DE97E-B8D5-4ADD-BC30-72F59CA98C66
Q111342523,Gondji Elias,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342523-32776586-65B7-4A8B-BA3E-A787123D521C
Q111342524,Gonodo Jean,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342524-5576816B-42CD-446A-A471-122B5B62F111
Q111341034,Halia Moussa Moufta,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341034-4091858D-124E-4FD2-8D03-CBFDA3B07960
Q18414272,Hamadou Sali,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,male,Q18414272-34026163-6EF8-4A94-879E-ADE26ED69233
Q111341035,Haman Tchiouto,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341035-80AEF330-966D-4621-98CE-4ED3B6BD6046
Q111341037,Harouna Nyako,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341037-CBB35762-DF5F-4DD9-8ACA-717AEFCAF568
Q111342526,Ibrahima Dewa,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342526-7AE54BD8-0ACE-41B0-8B65-90E668FF896B
Q111342527,Igelle Elias Terhemen,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342527-609FDFFD-45B5-4360-9E69-9CF94157E47B
Q15713969,Jean-Michel Nintcheu,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,male,Q15713969-CC998C99-9C70-4F56-BED6-D2948DD6E367
Q6799571,Joseph Mbah Ndam,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,male,Q6799571-9F781712-0813-4752-B331-628859D66F41
Q28967171,Joseph Mboui,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,male,Q28967171-02FBBC6F-DF3D-4BB9-9DA4-21204484848A
Q38459914,Joshua Osih,,,,,2013,,male,Q38459914-8ad210dc-4a54-410e-b4e3-d53d7190e75b
Q111341041,Kamssouloum Abba Kabir,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341041-76D620FB-1A09-4193-97A2-900F8D7B9A3B
Q111342529,Kankeu Joseph,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342529-30AEACD6-261B-418E-8F17-1C1793DA6D2E
Q111342531,Kegne Mafong Joséphine épouse Fotso,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342531-BC1E273B-1598-4B9D-8C21-EA2E21A7F7AD
Q111342532,Koa Luc,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342532-52945AEA-4AAB-4ABA-A9F5-157FE58D5AE5
Q111341043,Koa Mfeugue Laurentine epouse Mbede,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341043-5DAD6EC1-2EAC-4D5B-8ABB-BDB0491410ED
Q111342533,Komba Gaston,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342533-3E793D97-4EF0-49B7-81D2-B309080A7C17
Q111341045,Kombo Gberi,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341045-2267F0C4-6B1A-4696-A175-EF18A314E363
Q111342534,Koulagna Abdou,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342534-32A9129F-630E-4A26-97E5-40E6CE3D3C47
Q111341048,Kwarmba Solange,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341048-95330FD7-172B-45C4-A945-0E239CE32959
Q111341049,Kwei Andrew Mngo,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111341049-49213C64-B049-4E05-B5DC-88F396AD2148
Q111342535,Laoussou Pierre,Q15195678,Movement for the Defence of the Republic,,,2013-10-29,2019-12-29,,Q111342535-65C2BB0D-87B4-4ADD-B023-93B6D2DD4E00
Q15713967,Laure-Pauline Fotso,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,female,Q15713967-0C13DB40-E381-4963-A166-A3A3719F186D
Q111342536,Lisinge Arthur Ekeke,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342536-5915C940-B831-456A-8BF5-AEAC7271C243
Q30546273,Lucien Wantou Siantou,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,male,Q30546273-EC18867F-F0BE-42DE-95C8-8CBEA16DD496
Q111342537,Madio Gnitidem Odette Louise épouse Melaga,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342537-21573E6F-07BE-464F-BA87-E9E4B5F136D3
Q111342539,Mai Rachel,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342539-FD6CCBAA-3807-4AD8-BBD1-5ABF3DEDAA00
Q111341055,Man Jacqueline Christiane,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341055-44B80AFE-D91F-4690-9549-5E0DC09807D0
Q111341056,Manamourou épouse Silikam,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341056-C5A8698C-2667-4017-8BFE-5C3CB530E946
Q111341058,Mandio William Peter,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341058-99CD2119-F265-413A-88DE-86D7877EA0EC
Q111341059,Manfouo David,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341059-A51DF4C9-7AE1-49C8-BBCA-099A8F0622FA
Q111342541,Maounde Leonard,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342541-8F7ACD90-CE67-47DE-B30A-64EA3FB042D4
Q111341061,Mariam Goni,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341061-1E317DE5-B5C5-4073-A98F-E23CC1B20888
Q111342543,Martin Atinda Mboni,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342543-B1A7DA16-85FF-454D-9478-3D370793E211
Q111341062,Mary Muyali Boya épouse Meboka,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341062-12FBF7F3-6136-445C-A409-54CBB2DEFFCC
Q111342544,Matsang Seyi Mama,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342544-794522BE-8F3D-4DB0-B7ED-C825FB2B4C41
Q111341064,Mballa Ngobo Catherine épouse Mfoula,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341064-1FE8E926-B969-43A5-9AFB-77ED282172DE
Q111342546,Mbanya Bolevie Petnga,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111342546-7C0CA276-8113-4F19-88A9-CBB4CBBF36C8
Q111341065,Mbapte Jean-Baptiste,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341065-0640A880-B131-4938-AC1A-B0AF3FF78B7B
Q111341066,Mbarga Assembe Luc Roger,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341066-B567BADB-E594-42EA-8384-3B9E30FA8B70
Q111341067,Mbe Assae Mendomo Theodore,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341067-7315DF53-BD2F-433A-8DA6-94440656C7F9
Q111342547,Mbiam Emmanuel,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342547-E6C9F645-B541-490A-8C6C-52C65288927D
Q111342548,Mbiye Caroline,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111342548-95000535-9291-4AB7-913A-7A5977CF4A6A
Q111342549,Mbouombouo Mama,Q3550257,Cameroon Democratic Union,,,2013-10-29,2019-12-29,,Q111342549-4BB83D64-FBE1-426F-AD62-5B01D56630C5
Q111342550,Mebande Brigitte,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342550-9D0A9CAD-B06D-44B1-BA95-A1CE8BE89A62
Q111341073,Mekongo Helene épouse Atangana,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341073-8AD56A5A-511F-4CE1-A521-7F035C61ABD2
Q111341074,Melingui Roger,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341074-16E8C3FE-573E-44C8-9761-9993EC948A40
Q111342551,Mfouapon Alassa,Q3550257,Cameroon Democratic Union,,,2013-10-29,2019-12-29,,Q111342551-83356E2D-3136-4621-9851-81D112DC7978
Q111342553,Monessel Prosper-Merime Theodore Alexandre,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342553-2F5E6EA2-3584-4E83-9EB7-9A0E82CA4364
Q111342554,Moutymbo épouse Ayayi Rosette Julienne,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342554-6CF06D12-3A86-416C-89EF-A89BA349B7A3
Q111342555,Mpacko Kotto Jean Claude,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342555-FAD9C838-7651-4E87-BF06-F065D959E7E1
Q111342556,Mvondo Assam Bonaventure,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342556-ED82B0E5-967F-4519-BF4F-0E76329C8729
Q111341084,N'nolo épouse Onobiono Marie Suzanne,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341084-2DB5AC63-0286-4FB6-AE40-6CCD69C39C07
Q111341085,Nanga Marthe épouse Menana,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341085-5B1D65ED-1FA9-4E26-A2E6-5CBF1E30CCFC
Q111342557,Ndengue Nya Bernadette,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342557-886DAEAB-ED2E-4230-B748-E6DB58F4B0CC
Q111342558,Ndong Larry Hills,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111342558-F0B5FA34-204B-4B05-9543-0FA2077AE812
Q111341090,Ndongo Essomba Jean Bernard,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341090-499793B5-B78D-4E73-9FFB-6BDB83E2FE39
Q111341097,Ngahane,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341097-D1F9B711-5D4E-48FC-B655-776A25690EBE
Q111342559,Ngala Esther Ntala,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111342559-522AE6D3-173A-4644-B90F-8D75C30FB5B5
Q111341100,Ngalle Daniel Etongo,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341100-7BBFA27E-B625-412D-A1F7-83B203DAA412
Q111342560,Ngandji Hounkoueng Oumarou,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342560-D772ECA7-34CE-4701-A4A3-530552ACAB1B
Q111341102,Ngbanbaye Antoinette,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341102-A4F48AE3-4821-4C42-AB94-74496AB819F6
Q111342561,Ngo Nyaga épouse Djon Li,Q1860584,Union of the Peoples of Cameroon,,,2013-10-29,2019-12-29,,Q111342561-514BA03A-33FE-4139-BBCC-5D8EC9782B86
Q111342562,Ngujede Ngole Robert,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342562-DE472FC4-3F04-4FBC-A4E5-C146252BB858
Q111341109,Nikina Pierre,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341109-9BF962EE-93A1-4590-9F6F-9946CA633CF1
Q111342563,Nji Tumasang Paul,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111342563-43C1E514-9789-4020-BB97-86B05BA2C3B5
Q111341110,Njingum Musa Mbutoh,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341110-B6FD64CF-254F-4AF1-9A89-C5FE2A6C72D9
Q111341111,Njong Evaristus Ndim,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111341111-08293024-3E5C-44A0-A4B1-A6A7A63F9CBC
Q111341347,Njume Peter Ambang,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341347-C2113530-6435-439E-A26F-1C66C49523C2
Q111342564,Nlang Martine épouse Ngbwa,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342564-FF1CD0BF-9F4B-4751-A144-8A676B94B70F
Q111342565,Nnama Marie Therese épouse Essame,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342565-55A11B71-06EC-4096-9C0C-1882B086E266
Q111342566,Nsa Moussa,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342566-ADF7F910-2670-45AE-B4EA-18B4892C62D8
Q111342567,Ntsama Belinga Jeanne épouse Ottou,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342567-28C36DBE-3383-4C11-80E0-561DBE494668
Q111342568,Nyassa épouse Bekolo Ebe Julienne,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342568-A0B3422B-F937-4A6F-9917-E40C05EA8CE5
Q111342569,Nzougnou dit Fotso Ngong,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342569-42CCBCCE-D026-49DA-899F-9ED7DFBA8263
Q111342570,Ongola Omgba Jean Simon,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342570-B8887387-36DE-45AE-8861-265C90F59C82
Q111341348,Oumoul Koultchoumi épouse Ahidjo Mohamadou,Q6979097,National Union for Democracy and Progress,,,2013-10-29,2019-12-29,,Q111341348-4BBEF3F1-CCD5-42AD-850D-86E1BAA0A633
Q111342571,Owona Kono Joseph Hyacinthe,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342571-64A2A690-C2CB-42C8-B08C-EE7A85C5DEED
Q111342572,Oyono Martin,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342572-91CB3BA7-62A4-4D85-AAFA-892E624D02E1
Q111342573,Pangmashi Roland Fue,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342573-AC067596-4BE0-453A-9F3A-B199935BA348
Q30582124,Placide Nguefack,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,male,Q30582124-1420210B-EE78-437C-96F7-DE127108F574
Q21866844,Roger Nkodo Dang,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,male,Q21866844-7C4756FE-0B39-4CAB-8B0C-B83E0C470DF2
Q111342574,Sali Boubadjan,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342574-E8FDD4AA-BA94-4B9A-9195-A36958599C12
Q111342575,Sali Dairou,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342575-D61A5886-918E-4C36-9B80-5CDEAD288294
Q111342576,Samba Mariama,Q3550257,Cameroon Democratic Union,,,2013-10-29,2019-12-29,,Q111342576-5750916A-592A-4C7E-A8E9-8054AE5BE734
Q111342577,Sassouan Hirihiri,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342577-339C5C93-048B-4126-9F4E-9BA4FE41545A
Q111342578,Sende Pierre,Q1860584,Union of the Peoples of Cameroon,,,2013-10-29,2019-12-29,,Q111342578-88D8C432-E7AD-4D03-9E55-E99184220526
